Date,Open,High,Low,Close,Volume
2024-02-09 00:00:00-05:00,187.76342165910924,189.09713578895716,187.1164824488784,187.96249389648438,45155200
2024-02-12 00:00:00-05:00,187.53449778464588,187.78332288230948,185.91215328801408,186.2704620361328,41781900
2024-02-13 00:00:00-05:00,184.89692922859723,185.334863762688,182.64754097387214,184.17034912109375,56529500
2024-02-14 00:00:00-05:00,184.44906062504626,184.65806518525375,181.58259087415234,183.2845458984375,54630500
2024-02-15 00:00:00-05:00,182.6873699867257,183.6229546827019,180.49771240148527,182.99591064453125,65434500
2024-02-16 00:00:00-05:00,182.5579852711476,183.98127264473297,180.816209688257,181.4532012939453,49701400
2024-02-20 00:00:00-05:00,180.93564089848354,181.5726325042779,179.15405998428736,180.70672607421875,53665600
2024-02-21 00:00:00-05:00,181.08496152111414,182.03049388623003,179.81097819372195,181.4631805419922,41529700
2024-02-22 00:00:00-05:00,182.6177232415446,184.09077884972692,181.60252771208349,183.5035400390625,52292200
2024-02-23 00:00:00-05:00,184.14053516377416,184.17039296301746,181.3736010619765,181.66224670410156,45119700
2024-02-26 00:00:00-05:00,181.38353517321784,181.90108040317875,179.8009961275691,180.30860900878906,40867400
2024-02-27 00:00:00-05:00,180.24890489042258,183.05564406470424,178.71613380047907,181.77171325683594,54318900
2024-02-28 00:00:00-05:00,181.65227187035535,182.25940572629614,179.28346722817705,180.56739807128906,48953900
2024-02-29 00:00:00-05:00,180.41810366151438,181.71199718953457,178.6862755375109,179.90054321289062,136682600
2024-03-01 00:00:00-05:00,178.7061901764464,179.6815803178056,176.54639012704013,178.815673828125,73488000
2024-03-04 00:00:00-05:00,175.3221528407019,176.0686281128373,172.9732433768994,174.277099609375,81510100
2024-03-05 00:00:00-05:00,169.95748724050745,171.2314705105848,168.82284541599856,169.32049560546875,95132400
2024-03-06 00:00:00-05:00,170.256065044738,170.43522699407845,167.88724549652,168.32518005371094,68587700
2024-03-07 00:00:00-05:00,168.35503848083317,169.92761476617306,167.6981518296525,168.20574951171875,71765100
2024-03-08 00:00:00-05:00,168.20576217934803,172.8836708711805,168.14604658720506,169.92762756347656,76114600
2024-03-11 00:00:00-04:00,172.12723509594798,173.56046994775534,171.24141844268888,171.93812561035156,60139500
2024-03-12 00:00:00-04:00,172.3362371923594,173.2121062975323,170.20629520329734,172.41586303710938,59825400
2024-03-13 00:00:00-04:00,171.9580519129805,172.37607625258147,169.95748841772314,170.3257598876953,52488700
2024-03-14 00:00:00-04:00,172.0973773021251,173.49079163745046,171.24141844268888,172.18695068359375,72913500
2024-03-15 00:00:00-04:00,170.3655638276482,171.80874633789062,169.48969463541124,171.80874633789062,121664700
2024-03-18 00:00:00-04:00,174.7448914522954,176.87483361469177,172.70452267737835,172.90357971191406,75604200
2024-03-19 00:00:00-04:00,173.52065910891577,175.77999515234478,172.2168180823409,175.2524871826172,55215200
2024-03-20 00:00:00-04:00,174.89417408943874,177.83030700683594,174.2671300256647,177.83030700683594,53423100
2024-03-21 00:00:00-04:00,176.2179350177799,176.65586961417029,170.03711298613993,170.5646209716797,106181300
2024-03-22 00:00:00-04:00,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600
2024-03-25 00:00:00-04:00,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300
2024-03-26 00:00:00-04:00,169.20106023000122,170.61438491064948,168.78303590364706,168.9124298095703,57388400
2024-03-27 00:00:00-04:00,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300
2024-03-28 00:00:00-04:00,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700
2024-04-01 00:00:00-04:00,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500
2024-04-02 00:00:00-04:00,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500
2024-04-03 00:00:00-04:00,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700
2024-04-04 00:00:00-04:00,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400
2024-04-05 00:00:00-04:00,168.79298281447828,169.5892261323792,168.15599119757314,168.7830352783203,42055200
2024-04-08 00:00:00-04:00,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500
2024-04-09 00:00:00-04:00,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200
2024-04-10 00:00:00-04:00,168.0066961691415,168.29532657810816,166.3246362072623,166.99148559570312,49709300
2024-04-11 00:00:00-04:00,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300
2024-04-12 00:00:00-04:00,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300
2024-04-15 00:00:00-04:00,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800
2024-04-16 00:00:00-04:00,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200
2024-04-17 00:00:00-04:00,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200
2024-04-18 00:00:00-04:00,167.24031189258443,167.8474456964944,165.7672716683895,166.2549591064453,43122900
2024-04-19 00:00:00-04:00,165.42886837664992,165.6179626751691,163.30887389276177,164.22454833984375,67772100
2024-04-22 00:00:00-04:00,164.74211969252124,166.47393259764522,163.9956444231876,165.06060791015625,48116400
2024-04-23 00:00:00-04:00,164.57291251221173,166.26492000363532,164.14492548116624,166.11561584472656,49537800
2024-04-24 00:00:00-04:00,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800
2024-04-25 00:00:00-04:00,168.73325927633826,169.80818542681567,167.35973999732644,169.09156799316406,50558300
2024-04-26 00:00:00-04:00,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400
2024-04-29 00:00:00-04:00,172.555222179483,175.20272483761752,172.28650201133235,172.6846160888672,68169400
2024-04-30 00:00:00-04:00,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800
2024-05-01 00:00:00-04:00,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100
2024-05-02 00:00:00-04:00,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900
2024-05-03 00:00:00-04:00,185.77280978325868,186.12117099096088,181.80157098826203,182.5181884765625,163224100
2024-05-06 00:00:00-04:00,181.49304025440043,183.33433694545525,179.5721025190793,180.85604858398438,78569700
2024-05-07 00:00:00-04:00,182.58783874817743,184.0310211595987,180.46785941606433,181.5427703857422,77305800
2024-05-08 00:00:00-04:00,181.9906787165348,182.20964601288568,180.59724908638574,181.88119506835938,45057100
2024-05-09 00:00:00-04:00,181.70202754035518,183.79216432803474,181.25414542501753,183.7025909423828,48983000
2024-05-10 00:00:00-04:00,184.280653249985,184.47001925959685,181.51994258592455,182.43685913085938,50759500
2024-05-13 00:00:00-04:00,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800
2024-05-14 00:00:00-04:00,186.88188838827716,187.66925062518712,185.66597383097238,186.80215454101562,52393600
2024-05-15 00:00:00-04:00,187.28058361009533,190.01139602124525,186.7423838683229,189.0845184326172,70400000
2024-05-16 00:00:00-04:00,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200
2024-05-17 00:00:00-04:00,188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900
2024-05-20 00:00:00-04:00,188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300
2024-05-21 00:00:00-04:00,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400
2024-05-22 00:00:00-04:00,191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500
2024-05-23 00:00:00-04:00,190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900
2024-05-24 00:00:00-04:00,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600
2024-05-28 00:00:00-04:00,190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100
2024-05-29 00:00:00-04:00,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000
2024-05-30 00:00:00-04:00,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900
2024-05-31 00:00:00-04:00,190.79874896001851,191.92496874276912,189.27387511297837,191.6060333251953,75158300
2024-06-03 00:00:00-04:00,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500
2024-06-04 00:00:00-04:00,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400
2024-06-05 00:00:00-04:00,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800
2024-06-06 00:00:00-04:00,195.03450583879902,195.84179017422778,193.5195930765027,193.82855224609375,41181800
2024-06-07 00:00:00-04:00,193.99798178181695,196.28031956711487,193.48969558531903,196.23048400878906,53103900
2024-06-10 00:00:00-04:00,196.24045118441725,196.63912045583442,191.5063619410421,192.47311401367188,97262100
2024-06-11 00:00:00-04:00,193.00133588013964,206.46609195915696,192.9814138224934,206.45611572265625,172373300
2024-06-12 00:00:00-04:00,206.67537368785207,219.46239922329934,206.20694681699416,212.35629272460938,198134300
2024-06-13 00:00:00-04:00,214.0207098376566,216.02397164318222,210.89122822700367,213.5223846435547,97862700
2024-06-14 00:00:00-04:00,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700
2024-06-17 00:00:00-04:00,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300
2024-06-18 00:00:00-04:00,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300
2024-06-20 00:00:00-04:00,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500
2024-06-21 00:00:00-04:00,209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400
2024-06-24 00:00:00-04:00,207.02421872275744,211.9875333707341,205.89799892378585,207.44281005859375,80727000
2024-06-25 00:00:00-04:00,208.44942384896885,210.67196517740436,207.91123932751768,208.3697052001953,56713900
2024-06-26 00:00:00-04:00,210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200
2024-06-27 00:00:00-04:00,213.97086306596705,215.01734896028734,211.6387049296034,213.38284301757812,49772700
2024-06-28 00:00:00-04:00,215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700
2024-07-01 00:00:00-04:00,211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900
2024-07-02 00:00:00-04:00,215.42597092933886,219.64181293490427,214.3795002092306,219.5321807861328,58046200
2024-07-03 00:00:00-04:00,219.26308073535034,220.80789184570312,218.29632866276663,220.80789184570312,37369800
2024-07-05 00:00:00-04:00,220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400
2024-07-08 00:00:00-04:00,226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900
2024-07-09 00:00:00-04:00,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100
2024-07-10 00:00:00-04:00,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700
2024-07-11 00:00:00-04:00,230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600
2024-07-12 00:00:00-04:00,228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500
2024-07-15 00:00:00-04:00,235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300
2024-07-16 00:00:00-04:00,234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300
2024-07-17 00:00:00-04:00,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900
2024-07-18 00:00:00-04:00,229.50863493701104,229.66810263837593,221.52547133243425,223.42906188964844,66034600
2024-07-19 00:00:00-04:00,224.06692564873424,226.04028896611686,222.5320756847993,223.55862426757812,49151500
2024-07-22 00:00:00-04:00,226.24957960487185,227.01700459563804,222.34271224556252,223.20980834960938,48201800
2024-07-23 00:00:00-04:00,223.61844622977043,226.17984506717187,221.9341046141529,224.2563018798828,39960300
2024-07-24 00:00:00-04:00,223.24967028544495,224.04699357799979,216.40268749627205,217.80795288085938,61777600
2024-07-25 00:00:00-04:00,218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200
2024-07-26 00:00:00-04:00,217.96743096801922,218.7547932697213,215.28643906297688,217.22991943359375,41601300
2024-07-29 00:00:00-04:00,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800
2024-07-30 00:00:00-04:00,218.45580119769897,219.5919820328496,215.39607720378967,218.06710815429688,41643800
2024-07-31 00:00:00-04:00,220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300
2024-08-01 00:00:00-04:00,223.618417993468,223.72805013234773,216.29304757526307,217.62855529785156,62501000
2024-08-02 00:00:00-04:00,218.41590675319648,224.84431334230803,216.98074309833058,219.12353515625,105568600
2024-08-05 00:00:00-04:00,198.42310739676375,212.7848420736874,195.34346157584417,208.5690155029297,119548600
2024-08-06 00:00:00-04:00,204.61231506511243,209.28660752946874,200.39648844230862,206.5358428955078,69660500
2024-08-07 00:00:00-04:00,206.2069550428707,212.9243839975228,205.69866882998738,209.1171875,63516400
2024-08-08 00:00:00-04:00,212.39616246807245,213.48250772924823,208.13050007077933,212.59548950195312,47161100
2024-08-09 00:00:00-04:00,211.38955402452135,216.05387055494424,211.259984607228,215.51568603515625,42201600
2024-08-12 00:00:00-04:00,215.59550663031672,219.02793942662467,215.12653755613,217.0522918701172,38028100
2024-08-13 00:00:00-04:00,218.52904142421028,221.4027217224782,218.52904142421028,220.78408813476562,44155300
2024-08-14 00:00:00-04:00,220.08562480803565,222.54021400164925,219.21752501736546,221.23309326171875,41960600
2024-08-15 00:00:00-04:00,224.10676986474735,224.8551228159093,222.27079905335071,224.22650146484375,46414000
2024-08-16 00:00:00-04:00,223.42826155403992,226.33187474025672,223.15885022096822,225.5535888671875,44340200
2024-08-19 00:00:00-04:00,225.22429606357244,225.49370737790127,222.55017371179113,225.3939208984375,40687800
2024-08-20 00:00:00-04:00,225.27420804373648,226.6711275207631,224.95490346311303,226.0125732421875,30299000
2024-08-21 00:00:00-04:00,226.0225636042008,227.47934890039068,224.55579052395228,225.90281677246094,34765500
2024-08-22 00:00:00-04:00,227.28974628083643,227.8385414771675,223.4082896744648,224.0369110107422,43695300
2024-08-23 00:00:00-04:00,225.16444130741013,227.7188169640382,223.83736023691762,226.3418426513672,38677300
2024-08-26 00:00:00-04:00,226.2620154817008,226.7808777924977,223.39832305195915,226.68109130859375,30602200
2024-08-27 00:00:00-04:00,225.50369501854036,228.34744239539063,224.39613201364162,227.52923583984375,35934600
2024-08-28 00:00:00-04:00,227.4194670399241,229.35520907583674,225.18438078371824,225.99261474609375,38052200
2024-08-29 00:00:00-04:00,229.59470189609323,232.4085012026452,228.37737982242845,229.28536987304688,51906300
2024-08-30 00:00:00-04:00,229.6844899472923,229.89402024722435,226.98043458769098,228.49710083007812,52990800
2024-09-03 00:00:00-04:00,228.04809790202157,228.4971066385697,220.68429981162342,222.28079223632812,50190600
2024-09-04 00:00:00-04:00,221.17322424578342,221.29295584608857,217.0023958735564,220.36500549316406,43840200
2024-09-05 00:00:00-04:00,221.14329437614535,224.98483044961614,221.03353533260162,221.8916473388672,36615400
2024-09-06 00:00:00-04:00,223.45818364879955,224.74535922490057,219.2873705935476,220.33506774902344,48423000
2024-09-09 00:00:00-04:00,220.3350822772696,220.7840910234286,216.23410730849415,220.4248809814453,67180000
2024-09-10 00:00:00-04:00,218.43922835246784,220.9936039050013,216.25403537150672,219.62661743164062,51591000
2024-09-11 00:00:00-04:00,220.97367404683663,222.6000841658612,217.41150656335964,222.17103576660156,44587100
2024-09-12 00:00:00-04:00,222.01138090428717,223.0590781064196,219.33727360197898,222.28079223632812,37498200
2024-09-13 00:00:00-04:00,223.08899783711732,223.54797910505988,221.42266715079168,222.01136779785156,36766600
2024-09-16 00:00:00-04:00,216.0644583037111,216.74297289953918,213.4502168549942,215.84495544433594,59357400
2024-09-17 00:00:00-04:00,215.27619443719672,216.42366284814068,214.02893954474482,216.31390380859375,45519300
2024-09-18 00:00:00-04:00,217.07224903728172,222.22092099435915,217.06226125375574,220.20535278320312,59894900
2024-09-19 00:00:00-04:00,224.49591687958383,229.31531179988679,224.1367068474718,228.3673858642578,66781300
2024-09-20 00:00:00-04:00,229.46496974860833,232.57811312113958,227.12012443578536,227.6988525390625,318679900
2024-09-23 00:00:00-04:00,226.8407407931877,228.94610768522742,225.31410200503296,225.97265625,54146000
2024-09-24 00:00:00-04:00,228.14786961487798,228.8463445678705,225.2342838755063,226.8706817626953,43556100
2024-09-25 00:00:00-04:00,224.43603888049125,226.79085685048213,223.52804884217394,225.8728790283203,42308700
2024-09-26 00:00:00-04:00,226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460938,36636700
2024-09-27 00:00:00-04:00,227.9582911728241,229.01596089620384,226.80083496693393,227.2897491455078,34026000
2024-09-30 00:00:00-04:00,229.5348054854851,232.48831176757812,229.1456625683617,232.48831176757812,54541900
2024-10-01 00:00:00-04:00,229.0159547825387,229.14565893600417,223.24864947388588,225.71322631835938,63285000
2024-10-02 00:00:00-04:00,225.3939223013361,226.8706678098605,222.53022998119604,226.28196716308594,32880600
2024-10-03 00:00:00-04:00,224.64557310138042,226.3119038145279,222.82957789090332,225.17440795898438,34044200
2024-10-04 00:00:00-04:00,227.39951613756347,227.49930262356304,223.63780617480538,226.30194091796875,37245100
2024-10-07 00:00:00-04:00,224.0069975750027,225.19438676879486,220.84396072803747,221.2031707763672,39505400
2024-10-08 00:00:00-04:00,223.80742742544692,225.4837307412941,222.75973024040246,225.27420043945312,31855700
2024-10-09 00:00:00-04:00,224.73538646570117,229.24546472466872,224.33627096325682,229.03591918945312,33591100
2024-10-10 00:00:00-04:00,227.279775108536,228.99599906464633,226.67111410985407,228.53700256347656,28183500
2024-10-11 00:00:00-04:00,228.79644988971887,228.9062089337624,226.84074743911052,227.05029296875,31759200
2024-10-14 00:00:00-04:00,228.19775690140833,231.22110160659443,228.09798564307096,230.79205322265625,39882100
2024-10-15 00:00:00-04:00,233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882812,64751400
2024-10-16 00:00:00-04:00,231.09139869260778,231.61024577942743,229.33525401328018,231.27099609375,34082200
2024-10-17 00:00:00-04:00,232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800
2024-10-18 00:00:00-04:00,235.66133386929857,235.66133386929857,233.4961010856326,234.4839324951172,46431500
2024-10-21 00:00:00-04:00,233.9351372634737,236.32987592195377,233.9351372634737,235.96067810058594,36254500
2024-10-22 00:00:00-04:00,233.376366009758,235.70125104779564,232.08920560922664,235.342041015625,38846600
2024-10-23 00:00:00-04:00,233.56595129753524,234.62362105235994,227.25982300232985,230.25323486328125,52287000
2024-10-24 00:00:00-04:00,229.4749437774939,230.31311065070702,227.90839952304313,230.06365966796875,31109500
2024-10-25 00:00:00-04:00,229.23547896644118,232.7078323586645,229.0658541264054,230.9018096923828,38802300
2024-10-28 00:00:00-04:00,232.80762499530724,234.21451699403664,232.03931169048735,232.88743591308594,36087100
2024-10-29 00:00:00-04:00,232.58810476348472,233.815399347975,231.8098189074392,233.15684509277344,35417200
2024-10-30 00:00:00-04:00,232.09917848988178,232.95729049985403,229.04590082483264,229.59469604492188,47070900
2024-10-31 00:00:00-04:00,228.83635490362704,229.325284321648,224.8750719925984,225.4138946533203,64370100
2024-11-01 00:00:00-04:00,220.48474431371312,224.8551305713263,219.78628458026085,222.4204864501953,65276700
2024-11-04 00:00:00-05:00,220.5046966292777,222.3007315284092,219.2275088130919,221.52244567871094,44944500
2024-11-05 00:00:00-05:00,221.31291912362707,223.45819152571042,220.65436486265338,222.95928955078125,28111300
2024-11-06 00:00:00-05:00,222.12113695305962,225.5735453041769,220.7042571772517,222.23089599609375,54561100
2024-11-07 00:00:00-05:00,224.13670611072257,227.37956894750107,224.0768403097807,226.98043823242188,42137700
2024-11-08 00:00:00-05:00,226.92049995960826,228.4088689967903,226.16134014604208,226.7107391357422,38328800
2024-11-11 00:00:00-05:00,224.7528927426808,225.45212091614073,221.25673663335022,223.98373413085938,42005600
2024-11-12 00:00:00-05:00,224.30339000560164,225.34224111445195,223.11469448970428,223.98373413085938,40398300
2024-11-13 00:00:00-05:00,223.76397540644066,226.4010754152989,222.5153482196322,224.8727569580078,48566200
2024-11-14 00:00:00-05:00,224.77287777547028,228.61864039722624,224.7528954725484,227.9693603515625,44923900
2024-11-15 00:00:00-05:00,226.15134020310103,226.67077335813082,224.023689933323,224.7528839111328,47923700
2024-11-18 00:00:00-05:00,225.00261496304853,229.4876892234719,224.92270099550518,227.7695770263672,44686000
2024-11-19 00:00:00-05:00,226.73070634208972,229.90722171238716,226.41106572007726,228.02928161621094,36211800
2024-11-20 00:00:00-05:00,227.80951934283004,229.67746064503265,225.64190448211673,228.7484893798828,35169600
2024-11-21 00:00:00-05:00,228.6286329426038,229.90722593821596,225.46211628612434,228.26902770996094,42108300
2024-11-22 00:00:00-05:00,227.80952873867182,230.46661102927646,227.80952873867182,229.61753845214844,38168300
2024-11-25 00:00:00-05:00,231.2058026888721,232.99383009111634,229.48769048234254,232.61424255371094,90152800
2024-11-26 00:00:00-05:00,233.07373841155265,235.31128373473052,233.07373841155265,234.8018341064453,45986200
2024-11-27 00:00:00-05:00,234.21249554010248,235.43115689965902,233.55321672420507,234.67198181152344,33498400
2024-11-29 00:00:00-05:00,234.55211454995276,237.5488197625333,233.71304074851764,237.06935119628906,28481400
2024-12-02 00:00:00-05:00,237.00941446483552,240.52553753151284,236.89953466637493,239.3268585205078,48137100
2024-12-03 00:00:00-05:00,239.54662188503684,242.49337894569658,238.6376176509325,242.3834991455078,38861000
2024-12-04 00:00:00-05:00,242.60325739533934,243.84190102311462,240.9850414761411,242.74310302734375,44383900
2024-12-05 00:00:00-05:00,243.72204013219255,244.2714238935446,241.86408229295347,242.7730712890625,40033900
2024-12-06 00:00:00-05:00,242.6432183998472,244.3613305629988,241.8141281502541,242.5732879638672,36870600
2024-12-09 00:00:00-05:00,241.56440918324205,246.96847124510987,241.48449521514058,246.47900390625,44649200
2024-12-10 00:00:00-05:00,246.61884065291167,247.93739821602466,245.0705399660552,247.4978790283203,36914800
2024-12-11 00:00:00-05:00,247.68767076725757,250.52454792031958,245.98952569372008,246.2192840576172,45205800
2024-12-12 00:00:00-05:00,246.61885092340057,248.46682524629017,245.41017310687806,247.68768310546875,32777500
2024-12-13 00:00:00-05:00,247.54782582286595,249.01619729452798,245.96955931284188,247.85748291015625,33155300
2024-12-16 00:00:00-05:00,247.71764416028498,251.10392039685559,247.3780059899919,250.7642822265625,51694800
2024-12-17 00:00:00-05:00,249.80533943156328,253.5512208135588,249.50566587259755,253.20159912109375,51356400
2024-12-18 00:00:00-05:00,251.88305927654196,254.0007260278641,247.46791553993853,247.77757263183594,56774100
2024-12-19 00:00:00-05:00,247.22817727073837,251.72323503929724,246.81862390484895,249.51565551757812,60882300
2024-12-20 00:00:00-05:00,247.76758181309805,254.71994465608725,245.42017186050566,254.21051025390625,147495300
2024-12-23 00:00:00-05:00,254.49020366493687,255.36922684225433,253.17164603591402,254.98965454101562,40858800
2024-12-24 00:00:00-05:00,255.2094124344067,257.92641115938613,255.0096198916901,257.91644287109375,23234700
2024-12-26 00:00:00-05:00,257.90642916266114,259.81433504408284,257.34704665632455,258.7355041503906,27237100
2024-12-27 00:00:00-05:00,257.54682582842287,258.41589596104086,252.78207543596488,255.30929565429688,42355300
2024-12-30 00:00:00-05:00,251.95298524244893,253.22159473829512,250.47461491371794,251.9230194091797,35557500
2024-12-31 00:00:00-05:00,252.16275955239965,253.00183336212825,249.15605553782555,250.1449737548828,39480700
2025-01-02 00:00:00-05:00,248.65660659999048,248.826433311358,241.55442975303322,243.5821990966797,55740700
2025-01-03 00:00:00-05:00,243.0927276611328,243.91181916074598,241.624340886356,243.0927276611328,40244100
2025-01-06 00:00:00-05:00,244.04168187374515,247.05836939894766,242.93290033169586,244.73092651367188,45045600
2025-01-07 00:00:00-05:00,242.71314361950866,245.28032844029428,241.08494412707995,241.94400024414062,40856000
2025-01-08 00:00:00-05:00,241.65429905026372,243.44234164075266,239.78635773622742,242.43344116210938,37628900
2025-01-10 00:00:00-05:00,239.7463920626497,239.8962364632009,232.74409661721964,236.58987426757812,61710900
2025-01-13 00:00:00-05:00,233.27352322575203,234.41227060505477,229.46771001708314,234.14256286621094,49630700
2025-01-14 00:00:00-05:00,234.49217517741417,235.8606656353981,232.21468051006943,233.02378845214844,39435300
2025-01-15 00:00:00-05:00,234.38230107288462,238.6975638581554,234.17252500331003,237.60874938964844,39832000
2025-01-16 00:00:00-05:00,237.089336348529,237.74859991927732,227.7795647267042,228.00930786132812,71759100
2025-01-17 00:00:00-05:00,231.86506609768284,232.03487756376998,228.22906438809179,229.7274169921875,68488300
2025-01-21 00:00:00-05:00,223.75398423747347,224.17352112887505,219.13906319002535,222.39547729492188,98070400
2025-01-22 00:00:00-05:00,219.54859611049605,223.87384226456615,219.54859611049605,223.58416748046875,64126500
2025-01-23 00:00:00-05:00,224.493183388126,226.78066167492807,222.05586069453574,223.41436767578125,60234800
2025-01-24 00:00:00-05:00,224.53312753788666,225.38220009721186,221.16683361690275,222.5353240966797,54697900
2025-01-27 00:00:00-05:00,223.77396171163917,231.89502211760887,223.73399710835045,229.6075439453125,94863400
2025-01-28 00:00:00-05:00,230.59647127201654,239.9262098046868,230.55650666713984,237.99832153320312,75707600
2025-01-29 00:00:00-05:00,233.86287156365174,239.5965730646729,233.75299176206667,239.0971221923828,45486100
2025-01-30 00:00:00-05:00,238.40787147181928,240.52553823889048,236.94948349745044,237.3290557861328,55658300
2025-01-31 00:00:00-05:00,246.91852728753366,246.91852728753366,233.18362815459494,235.74081420898438,101075100
2025-02-03 00:00:00-05:00,229.73741895869952,231.5753945205246,225.45212191586603,227.75958251953125,73063300
2025-02-04 00:00:00-05:00,227.00041910872287,232.87396618357337,226.40107197135944,232.54432678222656,45067300
2025-02-05 00:00:00-05:00,228.27901582634638,232.4144684638066,228.0193068583431,232.21469116210938,39620300
2025-02-06 00:00:00-05:00,231.0359788855247,233.54323203112875,230.17692277145878,232.9638671875,29925300
2025-02-07 00:00:00-05:00,232.3445476829273,233.74300400322835,227.0104008794231,227.3800048828125,39707200
2025-02-10 00:00:00-05:00,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600
2025-02-11 00:00:00-05:00,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400
2025-02-12 00:00:00-05:00,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300
2025-02-13 00:00:00-05:00,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100
2025-02-14 00:00:00-05:00,241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200
2025-02-18 00:00:00-05:00,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500
2025-02-19 00:00:00-05:00,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200
2025-02-20 00:00:00-05:00,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900
2025-02-21 00:00:00-05:00,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400
2025-02-24 00:00:00-05:00,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51225800
